folder_name,year,arbitration_id,doc_name,match_method
2013_wwm_and_carroll_v_kazakhstan_claimant_press_release,2013,2013_wwm_and_carroll_v_kazakhstan,claimant_press_release,metadata
2013_wwm_and_carroll_v_kazakhstan_judgment_of_the_england_and_wales_high_court,2013,2013_wwm_and_carroll_v_kazakhstan,judgment_of_the_england_and_wales_high_court,metadata
2013_wwm_and_carroll_v_kazakhstan_judgment_of_the_english_high_court_of_justice,2013,2013_wwm_and_carroll_v_kazakhstan,judgment_of_the_english_high_court_of_justice,metadata
2013_wwm_and_carroll_v_kazakhstan_judgment_of_the_uk_high_court_of_justice,2013,2013_wwm_and_carroll_v_kazakhstan,judgment_of_the_uk_high_court_of_justice,metadata
2013_wwm_and_carroll_v_kazakhstan_press_release_on_the_decision_on_jurisdiction,2013,2013_wwm_and_carroll_v_kazakhstan,press_release_on_the_decision_on_jurisdiction,metadata
2013_wwm_and_carroll_v_kazakhstan_respondent_press_release_on_the_award,2013,2013_wwm_and_carroll_v_kazakhstan,respondent_press_release_on_the_award,metadata
2013_yukos_capital_v_russia_decision_of_the_swiss_federal_tribunal_4a_492_2021,2013,2013_yukos_capital_v_russia,decision_of_the_swiss_federal_tribunal_4a_492_2021,metadata
2013_yukos_capital_v_russia_default_of_us_district_and_bankruptcy_courts_for_the_district_of_columbia,2013,2013_yukos_capital_v_russia,default_of_us_district_and_bankruptcy_courts_for_the_district_of_columbia,metadata
2013_yukos_capital_v_russia_dissenting_opinion_of_j_william_rowley,2013,2013_yukos_capital_v_russia,dissenting_opinion_of_j_william_rowley,metadata
2013_yukos_capital_v_russia_dissenting_opinion_of_professor_brigitte_stern,2013,2013_yukos_capital_v_russia,dissenting_opinion_of_professor_brigitte_stern,metadata
2013_yukos_capital_v_russia_final_award,2013,2013_yukos_capital_v_russia,final_award,metadata
2013_yukos_capital_v_russia_judgment_of_the_swiss_federal_supreme_court_on_russia_s_set_aside_application_french,2013,2013_yukos_capital_v_russia,judgment_of_the_swiss_federal_supreme_court_on_russia_s_set_aside_application_french,metadata
2013_yukos_capital_v_russia_memorandum_opinion_of_the_us_district_court_for_the_district_of_columbia,2013,2013_yukos_capital_v_russia,memorandum_opinion_of_the_us_district_court_for_the_district_of_columbia,metadata
2013_yukos_capital_v_russia_notice_of_arbitration,2013,2013_yukos_capital_v_russia,notice_of_arbitration,metadata
2013_yukos_capital_v_russia_order_of_the_swiss_federal_tribunal,2013,2013_yukos_capital_v_russia,order_of_the_swiss_federal_tribunal,metadata
2013_yukos_capital_v_russia_order_of_the_us_district_court_for_the_district_of_columbia,2013,2013_yukos_capital_v_russia,order_of_the_us_district_court_for_the_district_of_columbia,metadata
2014_a11y_v_czech_republic_award,2014,2014_a11y_v_czech_republic,award,metadata
2014_a11y_v_czech_republic_decision_on_jurisdiction,2014,2014_a11y_v_czech_republic,decision_on_jurisdiction,metadata
2014_a11y_v_czech_republic_memorandum_and_order_of_the_us_district_court_for_the_southern_district_of_new_york,2014,2014_a11y_v_czech_republic,memorandum_and_order_of_the_us_district_court_for_the_southern_district_of_new_york,metadata
2014_a11y_v_czech_republic_procedural_order_no_1,2014,2014_a11y_v_czech_republic,procedural_order_no_1,metadata
2014_a11y_v_czech_republic_procedural_order_no_10,2014,2014_a11y_v_czech_republic,procedural_order_no_10,metadata
2014_a11y_v_czech_republic_procedural_order_no_2,2014,2014_a11y_v_czech_republic,procedural_order_no_2,metadata
2014_a11y_v_czech_republic_procedural_order_no_3,2014,2014_a11y_v_czech_republic,procedural_order_no_3,metadata
2014_a11y_v_czech_republic_procedural_order_no_4,2014,2014_a11y_v_czech_republic,procedural_order_no_4,metadata
2014_a11y_v_czech_republic_procedural_order_no_5,2014,2014_a11y_v_czech_republic,procedural_order_no_5,metadata
2014_a11y_v_czech_republic_procedural_order_no_6,2014,2014_a11y_v_czech_republic,procedural_order_no_6,metadata
2014_a11y_v_czech_republic_procedural_order_no_7,2014,2014_a11y_v_czech_republic,procedural_order_no_7,metadata
2014_a11y_v_czech_republic_procedural_order_no_8,2014,2014_a11y_v_czech_republic,procedural_order_no_8,metadata
2014_a11y_v_czech_republic_procedural_order_no_9,2014,2014_a11y_v_czech_republic,procedural_order_no_9,metadata
2014_a11y_v_czech_republic_temporary_restraining_order_and_order_to_show_cause_for_an_order_of_attachment,2014,2014_a11y_v_czech_republic,temporary_restraining_order_and_order_to_show_cause_for_an_order_of_attachment,metadata
2014_albaniabeg_ambient_v_albania_stay_of_enforcement_of_the_award,2014,2014_albaniabeg_ambient_v_albania,stay_of_enforcement_of_the_award,metadata
2014_aleksandrowicz_and_cz_cik_v_cyprus_final_award,2014,2014_aleksandrowicz_and_cz_cik_v_cyprus,final_award,metadata
2014_alpiq_v_romania_claimant_s_press_release,2014,2014_alpiq_v_romania,claimant_s_press_release,metadata
2014_anglo_american_v_venezuela_dissenting_opinion_of_guido_santiago_tawil,2014,2014_anglo_american_v_venezuela,dissenting_opinion_of_guido_santiago_tawil,metadata
2014_anglo_american_v_venezuela_final_award,2014,2014_anglo_american_v_venezuela,final_award,metadata
2014_ansung_housing_v_china_award,2014,2014_ansung_housing_v_china,award,metadata
2014_aven_and_others_v_costa_rica_award_of_the_tribunal_english,2014,2014_aven_and_others_v_costa_rica,award_of_the_tribunal_english,metadata
2014_aven_and_others_v_costa_rica_claimants_memorial,2014,2014_aven_and_others_v_costa_rica,claimants_memorial,metadata
2014_aven_and_others_v_costa_rica_claimants_post_hearing_brief,2014,2014_aven_and_others_v_costa_rica,claimants_post_hearing_brief,metadata
2014_aven_and_others_v_costa_rica_counter_memorial,2014,2014_aven_and_others_v_costa_rica,counter_memorial,metadata
2014_aven_and_others_v_costa_rica_counter_memorial_spanish,2014,2014_aven_and_others_v_costa_rica,counter_memorial_spanish,metadata
2014_aven_and_others_v_costa_rica_memorial_on_the_merits_english,2014,2014_aven_and_others_v_costa_rica,memorial_on_the_merits_english,metadata
2014_aven_and_others_v_costa_rica_notice_of_arbitration,2014,2014_aven_and_others_v_costa_rica,notice_of_arbitration,metadata
2014_aven_and_others_v_costa_rica_notice_of_intent_to_arbitrate_english_and_spanish,2014,2014_aven_and_others_v_costa_rica,notice_of_intent_to_arbitrate_english_and_spanish,metadata
2014_aven_and_others_v_costa_rica_procedural_order_no_1_english,2014,2014_aven_and_others_v_costa_rica,procedural_order_no_1_english,metadata
2014_aven_and_others_v_costa_rica_procedural_order_no_2_english,2014,2014_aven_and_others_v_costa_rica,procedural_order_no_2_english,metadata
2014_aven_and_others_v_costa_rica_procedural_order_no_3_english,2014,2014_aven_and_others_v_costa_rica,procedural_order_no_3_english,metadata
2014_aven_and_others_v_costa_rica_procedural_order_no_4_english,2014,2014_aven_and_others_v_costa_rica,procedural_order_no_4_english,metadata
2014_aven_and_others_v_costa_rica_procedural_order_no_5,2014,2014_aven_and_others_v_costa_rica,procedural_order_no_5,metadata
2014_aven_and_others_v_costa_rica_rejoinder_memorial_english,2014,2014_aven_and_others_v_costa_rica,rejoinder_memorial_english,metadata
2014_aven_and_others_v_costa_rica_reply_memorial_english,2014,2014_aven_and_others_v_costa_rica,reply_memorial_english,metadata
2014_aven_and_others_v_costa_rica_respondent_s_post_hearing_brief_english,2014,2014_aven_and_others_v_costa_rica,respondent_s_post_hearing_brief_english,metadata
2014_aven_and_others_v_costa_rica_respondent_s_response_to_notice_of_arbitration,2014,2014_aven_and_others_v_costa_rica,respondent_s_response_to_notice_of_arbitration,metadata
2014_aven_and_others_v_costa_rica_revised_procedural_timetable_english,2014,2014_aven_and_others_v_costa_rica,revised_procedural_timetable_english,metadata
2014_aven_and_others_v_costa_rica_transcripts_of_hearing_day_1,2014,2014_aven_and_others_v_costa_rica,transcripts_of_hearing_day_1,metadata
2014_aven_and_others_v_costa_rica_transcripts_of_hearing_day_2_english,2014,2014_aven_and_others_v_costa_rica,transcripts_of_hearing_day_2_english,metadata
2014_aven_and_others_v_costa_rica_transcripts_of_hearing_day_3_english,2014,2014_aven_and_others_v_costa_rica,transcripts_of_hearing_day_3_english,metadata
2014_aven_and_others_v_costa_rica_transcripts_of_hearing_day_4_spanish,2014,2014_aven_and_others_v_costa_rica,transcripts_of_hearing_day_4_spanish,metadata
2014_aven_and_others_v_costa_rica_transcripts_of_hearing_day_5_english,2014,2014_aven_and_others_v_costa_rica,transcripts_of_hearing_day_5_english,metadata
2014_aven_and_others_v_costa_rica_transcripts_of_hearing_day_6_english,2014,2014_aven_and_others_v_costa_rica,transcripts_of_hearing_day_6_english,metadata
2014_aven_and_others_v_costa_rica_transcripts_of_hearing_day_7_english,2014,2014_aven_and_others_v_costa_rica,transcripts_of_hearing_day_7_english,metadata
2014_ballantine_v_dominican_republic_amended_statement_of_claim_english,2014,2014_ballantine_v_dominican_republic,amended_statement_of_claim_english,metadata
2014_ballantine_v_dominican_republic_claimant_s_reply_english,2014,2014_ballantine_v_dominican_republic,claimant_s_reply_english,metadata
2014_ballantine_v_dominican_republic_claimant_s_response_to_admissibility_objection_english,2014,2014_ballantine_v_dominican_republic,claimant_s_response_to_admissibility_objection_english,metadata
2014_ballantine_v_dominican_republic_declaration_of_edward_baldwin,2014,2014_ballantine_v_dominican_republic,declaration_of_edward_baldwin,metadata
2014_ballantine_v_dominican_republic_dominican_republic_s_objections_to_admissibility_english,2014,2014_ballantine_v_dominican_republic,dominican_republic_s_objections_to_admissibility_english,metadata
2014_ballantine_v_dominican_republic_final_award_english,2014,2014_ballantine_v_dominican_republic,final_award_english,metadata
2014_ballantine_v_dominican_republic_hearing_transcription_day_1_english,2014,2014_ballantine_v_dominican_republic,hearing_transcription_day_1_english,metadata
2014_ballantine_v_dominican_republic_hearing_transcription_day_2_english,2014,2014_ballantine_v_dominican_republic,hearing_transcription_day_2_english,metadata
2014_ballantine_v_dominican_republic_hearing_transcription_day_3_english,2014,2014_ballantine_v_dominican_republic,hearing_transcription_day_3_english,metadata
2014_ballantine_v_dominican_republic_hearing_transcription_day_4_english,2014,2014_ballantine_v_dominican_republic,hearing_transcription_day_4_english,metadata
2014_ballantine_v_dominican_republic_hearing_transcription_day_5_english,2014,2014_ballantine_v_dominican_republic,hearing_transcription_day_5_english,metadata
2014_ballantine_v_dominican_republic_memorandum_of_points_and_authorities_in_support_of_petition_to_vacate_arbitral_award,2014,2014_ballantine_v_dominican_republic,memorandum_of_points_and_authorities_in_support_of_petition_to_vacate_arbitral_award,metadata
2014_ballantine_v_dominican_republic_memorandum_opinion_of_us_district_court_for_the_district_of_columbia,2014,2014_ballantine_v_dominican_republic,memorandum_opinion_of_us_district_court_for_the_district_of_columbia,metadata
2014_ballantine_v_dominican_republic_notice_of_arbitration,2014,2014_ballantine_v_dominican_republic,notice_of_arbitration,metadata
2014_ballantine_v_dominican_republic_notice_of_intent_to_submit_a_claim_to_arbitration,2014,2014_ballantine_v_dominican_republic,notice_of_intent_to_submit_a_claim_to_arbitration,metadata
2014_ballantine_v_dominican_republic_partial_dissent_of_arbitrator_cheek_on_jurisdiction_english,2014,2014_ballantine_v_dominican_republic,partial_dissent_of_arbitrator_cheek_on_jurisdiction_english,metadata
2014_ballantine_v_dominican_republic_partial_dissent_of_arbitrator_vinuesa_on_costs_english,2014,2014_ballantine_v_dominican_republic,partial_dissent_of_arbitrator_vinuesa_on_costs_english,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_10,2014,2014_ballantine_v_dominican_republic,procedural_order_no_10,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_11_english,2014,2014_ballantine_v_dominican_republic,procedural_order_no_11_english,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_12,2014,2014_ballantine_v_dominican_republic,procedural_order_no_12,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_13,2014,2014_ballantine_v_dominican_republic,procedural_order_no_13,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_14,2014,2014_ballantine_v_dominican_republic,procedural_order_no_14,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_15,2014,2014_ballantine_v_dominican_republic,procedural_order_no_15,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_16_redacted,2014,2014_ballantine_v_dominican_republic,procedural_order_no_16_redacted,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_2_on_the_bifurcation_request_english,2014,2014_ballantine_v_dominican_republic,procedural_order_no_2_on_the_bifurcation_request_english,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_3_english,2014,2014_ballantine_v_dominican_republic,procedural_order_no_3_english,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_4_english,2014,2014_ballantine_v_dominican_republic,procedural_order_no_4_english,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_5_english,2014,2014_ballantine_v_dominican_republic,procedural_order_no_5_english,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_6_english,2014,2014_ballantine_v_dominican_republic,procedural_order_no_6_english,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_7_english,2014,2014_ballantine_v_dominican_republic,procedural_order_no_7_english,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_8_english,2014,2014_ballantine_v_dominican_republic,procedural_order_no_8_english,metadata
2014_ballantine_v_dominican_republic_procedural_order_no_9_english,2014,2014_ballantine_v_dominican_republic,procedural_order_no_9_english,metadata
2014_ballantine_v_dominican_republic_rejoinder_of_the_dominican_republic_on_jurisdiction_and_merits_redacted_english,2014,2014_ballantine_v_dominican_republic,rejoinder_of_the_dominican_republic_on_jurisdiction_and_merits_redacted_english,metadata
2014_ballantine_v_dominican_republic_rejoinder_on_jurisdiction_and_admissibility_of_the_claimant,2014,2014_ballantine_v_dominican_republic,rejoinder_on_jurisdiction_and_admissibility_of_the_claimant,metadata
2014_ballantine_v_dominican_republic_response_to_notice_of_arbitration_spanish,2014,2014_ballantine_v_dominican_republic,response_to_notice_of_arbitration_spanish,metadata
2014_ballantine_v_dominican_republic_statement_of_defense_english,2014,2014_ballantine_v_dominican_republic,statement_of_defense_english,metadata
2014_ballantine_v_dominican_republic_submission_of_the_united_states_of_america,2014,2014_ballantine_v_dominican_republic,submission_of_the_united_states_of_america,metadata
2014_bear_creek_mining_v_peru_application_to_file_a_non_disputing_party_written_submission_of_dhuma_and_dr_carlos_lopez_english,2014,2014_bear_creek_mining_v_peru,application_to_file_a_non_disputing_party_written_submission_of_dhuma_and_dr_carlos_lopez_english,metadata
2014_bear_creek_mining_v_peru_application_to_file_a_non_disputing_party_written_submission_of_dhuma_and_dr_carlos_lopez_spanish,2014,2014_bear_creek_mining_v_peru,application_to_file_a_non_disputing_party_written_submission_of_dhuma_and_dr_carlos_lopez_spanish,metadata
2014_bear_creek_mining_v_peru_award_english,2014,2014_bear_creek_mining_v_peru,award_english,metadata
2014_bear_creek_mining_v_peru_claimant_s_memorial_on_the_merits,2014,2014_bear_creek_mining_v_peru,claimant_s_memorial_on_the_merits,metadata
2014_bear_creek_mining_v_peru_claimant_s_observations_on_the_non_disputing_party_written_submission_of_dhuma_and_dr_carlos,2014,2014_bear_creek_mining_v_peru,claimant_s_observations_on_the_non_disputing_party_written_submission_of_dhuma_and_dr_carlos,metadata
2014_bear_creek_mining_v_peru_claimant_s_observations_on_the_non_disputing_state_party_written_submission_of_the_government_of_canada,2014,2014_bear_creek_mining_v_peru,claimant_s_observations_on_the_non_disputing_state_party_written_submission_of_the_government_of_canada,metadata
2014_bear_creek_mining_v_peru_claimant_s_post_hearing_brief,2014,2014_bear_creek_mining_v_peru,claimant_s_post_hearing_brief,metadata
2014_bear_creek_mining_v_peru_claimant_s_rejoinder_on_jurisdiction,2014,2014_bear_creek_mining_v_peru,claimant_s_rejoinder_on_jurisdiction,metadata
2014_bear_creek_mining_v_peru_claimant_s_reply_on_the_merits_and_counter_memorial_on_jurisdiction,2014,2014_bear_creek_mining_v_peru,claimant_s_reply_on_the_merits_and_counter_memorial_on_jurisdiction,metadata
2014_bear_creek_mining_v_peru_claimant_s_reply_post_hearing_briefs,2014,2014_bear_creek_mining_v_peru,claimant_s_reply_post_hearing_briefs,metadata
2014_bear_creek_mining_v_peru_expert_report_of_alfredo_bullard_gonz_lez_english,2014,2014_bear_creek_mining_v_peru,expert_report_of_alfredo_bullard_gonz_lez_english,metadata
2014_bear_creek_mining_v_peru_expert_report_of_antonio_alfonso_pe_a_jumpa_english,2014,2014_bear_creek_mining_v_peru,expert_report_of_antonio_alfonso_pe_a_jumpa_english,metadata
2014_bear_creek_mining_v_peru_expert_report_of_francisco_eguiguren_praeli_english,2014,2014_bear_creek_mining_v_peru,expert_report_of_francisco_eguiguren_praeli_english,metadata
2014_bear_creek_mining_v_peru_expert_report_of_fti_consulting,2014,2014_bear_creek_mining_v_peru,expert_report_of_fti_consulting,metadata
2014_bear_creek_mining_v_peru_expert_report_of_hans_a_flury,2014,2014_bear_creek_mining_v_peru,expert_report_of_hans_a_flury,metadata
2014_bear_creek_mining_v_peru_expert_report_of_jorge_danos_ord_ez_english,2014,2014_bear_creek_mining_v_peru,expert_report_of_jorge_danos_ord_ez_english,metadata
2014_bear_creek_mining_v_peru_expert_report_of_luis_rodr_guez_mari_tegui_canny_english,2014,2014_bear_creek_mining_v_peru,expert_report_of_luis_rodr_guez_mari_tegui_canny_english,metadata
2014_bear_creek_mining_v_peru_expert_report_of_prof_graham_davis_and_the_brattle_group,2014,2014_bear_creek_mining_v_peru,expert_report_of_prof_graham_davis_and_the_brattle_group,metadata
2014_bear_creek_mining_v_peru_expert_report_of_rpa,2014,2014_bear_creek_mining_v_peru,expert_report_of_rpa,metadata
2014_bear_creek_mining_v_peru_expert_report_of_srk_consulting,2014,2014_bear_creek_mining_v_peru,expert_report_of_srk_consulting,metadata
2014_bear_creek_mining_v_peru_non_disputing_party_written_submission_of_dhuma_and_dr_carlos_lopez_english,2014,2014_bear_creek_mining_v_peru,non_disputing_party_written_submission_of_dhuma_and_dr_carlos_lopez_english,metadata
2014_bear_creek_mining_v_peru_non_disputing_state_party_submission_of_the_government_of_canada,2014,2014_bear_creek_mining_v_peru,non_disputing_state_party_submission_of_the_government_of_canada,metadata
2014_bear_creek_mining_v_peru_procedural_order_no_1,2014,2014_bear_creek_mining_v_peru,procedural_order_no_1,metadata
2014_bear_creek_mining_v_peru_procedural_order_no_10,2014,2014_bear_creek_mining_v_peru,procedural_order_no_10,metadata
2014_bear_creek_mining_v_peru_procedural_order_no_2,2014,2014_bear_creek_mining_v_peru,procedural_order_no_2,metadata
2014_bear_creek_mining_v_peru_procedural_order_no_3,2014,2014_bear_creek_mining_v_peru,procedural_order_no_3,metadata
2014_bear_creek_mining_v_peru_procedural_order_no_5,2014,2014_bear_creek_mining_v_peru,procedural_order_no_5,metadata
2014_bear_creek_mining_v_peru_procedural_order_no_6,2014,2014_bear_creek_mining_v_peru,procedural_order_no_6,metadata
2014_bear_creek_mining_v_peru_procedural_order_no_8,2014,2014_bear_creek_mining_v_peru,procedural_order_no_8,metadata
2014_bear_creek_mining_v_peru_rebuttal_witness_statement_of_andrew_t_swarthout,2014,2014_bear_creek_mining_v_peru,rebuttal_witness_statement_of_andrew_t_swarthout,metadata
2014_bear_creek_mining_v_peru_rebuttal_witness_statement_of_c_sar_zegarra_english,2014,2014_bear_creek_mining_v_peru,rebuttal_witness_statement_of_c_sar_zegarra_english,metadata
2014_bear_creek_mining_v_peru_rebuttal_witness_statement_of_elsiario_antunez_de_mayolo_english,2014,2014_bear_creek_mining_v_peru,rebuttal_witness_statement_of_elsiario_antunez_de_mayolo_english,metadata
2014_bear_creek_mining_v_peru_rebuttal_witness_statement_of_felipe_a_ram_rez_delpino_english,2014,2014_bear_creek_mining_v_peru,rebuttal_witness_statement_of_felipe_a_ram_rez_delpino_english,metadata
2014_bear_creek_mining_v_peru_rebuttal_witness_statement_of_fernando_gala_english,2014,2014_bear_creek_mining_v_peru,rebuttal_witness_statement_of_fernando_gala_english,metadata
2014_bear_creek_mining_v_peru_reply_expert_report_of_fti_consulting,2014,2014_bear_creek_mining_v_peru,reply_expert_report_of_fti_consulting,metadata
2014_bear_creek_mining_v_peru_respondent_s_counter_memorial_on_the_merits_and_memorial_on_jurisdiction,2014,2014_bear_creek_mining_v_peru,respondent_s_counter_memorial_on_the_merits_and_memorial_on_jurisdiction,metadata
2014_bear_creek_mining_v_peru_respondent_s_observations_on_the_non_disputing_party_written_submission_of_dhuma_and_dr_carlos_lopez,2014,2014_bear_creek_mining_v_peru,respondent_s_observations_on_the_non_disputing_party_written_submission_of_dhuma_and_dr_carlos_lopez,metadata
2014_bear_creek_mining_v_peru_respondent_s_observations_on_the_non_disputing_state_party_written_submission_of_the_government_of_canada,2014,2014_bear_creek_mining_v_peru,respondent_s_observations_on_the_non_disputing_state_party_written_submission_of_the_government_of_canada,metadata
2014_bear_creek_mining_v_peru_respondent_s_post_hearing_brief,2014,2014_bear_creek_mining_v_peru,respondent_s_post_hearing_brief,metadata
2014_bear_creek_mining_v_peru_respondent_s_rejoinder_on_the_merits_and_reply_on_jurisdiction,2014,2014_bear_creek_mining_v_peru,respondent_s_rejoinder_on_the_merits_and_reply_on_jurisdiction,metadata
2014_bear_creek_mining_v_peru_respondent_s_reply_post_hearing_briefs,2014,2014_bear_creek_mining_v_peru,respondent_s_reply_post_hearing_briefs,metadata
2014_bear_creek_mining_v_peru_response_expert_report_of_rpa,2014,2014_bear_creek_mining_v_peru,response_expert_report_of_rpa,metadata
2014_bear_creek_mining_v_peru_second_expert_report_of_antonio_alfonso_pe_a_jumpa_english,2014,2014_bear_creek_mining_v_peru,second_expert_report_of_antonio_alfonso_pe_a_jumpa_english,metadata
2014_bear_creek_mining_v_peru_second_expert_report_of_francisco_eguiguren_praeli_english,2014,2014_bear_creek_mining_v_peru,second_expert_report_of_francisco_eguiguren_praeli_english,metadata
2014_bear_creek_mining_v_peru_second_expert_report_of_hans_a_flury_english,2014,2014_bear_creek_mining_v_peru,second_expert_report_of_hans_a_flury_english,metadata
2014_bear_creek_mining_v_peru_second_expert_report_of_luis_rodr_guez_mari_tegui_canny_english,2014,2014_bear_creek_mining_v_peru,second_expert_report_of_luis_rodr_guez_mari_tegui_canny_english,metadata
2014_bear_creek_mining_v_peru_second_expert_technical_mining_report_of_srk_consulting,2014,2014_bear_creek_mining_v_peru,second_expert_technical_mining_report_of_srk_consulting,metadata
2014_bear_creek_mining_v_peru_second_expert_valuation_report_of_prof_graham_davis_and_the_brattle_group,2014,2014_bear_creek_mining_v_peru,second_expert_valuation_report_of_prof_graham_davis_and_the_brattle_group,metadata
2014_bear_creek_mining_v_peru_third_expert_report_of_alfredo_bullard_english,2014,2014_bear_creek_mining_v_peru,third_expert_report_of_alfredo_bullard_english,metadata
2014_bear_creek_mining_v_peru_witness_statement_of_andrew_t_swarthout,2014,2014_bear_creek_mining_v_peru,witness_statement_of_andrew_t_swarthout,metadata
2014_bear_creek_mining_v_peru_witness_statement_of_c_sar_zegarra_english,2014,2014_bear_creek_mining_v_peru,witness_statement_of_c_sar_zegarra_english,metadata
2014_bear_creek_mining_v_peru_witness_statement_of_catherine_mcleod_seltzer,2014,2014_bear_creek_mining_v_peru,witness_statement_of_catherine_mcleod_seltzer,metadata
2014_bear_creek_mining_v_peru_witness_statement_of_elsiario_antunez_de_mayolo_english,2014,2014_bear_creek_mining_v_peru,witness_statement_of_elsiario_antunez_de_mayolo_english,metadata
2014_bear_creek_mining_v_peru_witness_statement_of_felipe_a_ram_rez_delpino_english,2014,2014_bear_creek_mining_v_peru,witness_statement_of_felipe_a_ram_rez_delpino_english,metadata
2014_bear_creek_mining_v_peru_witness_statement_of_luis_fernando_gala_soldevilla_english,2014,2014_bear_creek_mining_v_peru,witness_statement_of_luis_fernando_gala_soldevilla_english,metadata
2014_bear_creek_mining_v_peru_witness_statement_of_peter_m_brown_o_b_c_ll_d,2014,2014_bear_creek_mining_v_peru,witness_statement_of_peter_m_brown_o_b_c_ll_d,metadata
2014_bear_creek_mining_v_peru_witness_statement_of_randy_v_j_smallwood,2014,2014_bear_creek_mining_v_peru,witness_statement_of_randy_v_j_smallwood,metadata
2014_beijing_urban_construction_v_yemen_decision_on_jurisdiction,2014,2014_beijing_urban_construction_v_yemen,decision_on_jurisdiction,metadata
2014_besserglik_v_mozambique_award_of_the_tribunal,2014,2014_besserglik_v_mozambique,award_of_the_tribunal,metadata
2014_besserglik_v_mozambique_procedural_order_no_1,2014,2014_besserglik_v_mozambique,procedural_order_no_1,metadata
2014_besserglik_v_mozambique_procedural_order_no_2,2014,2014_besserglik_v_mozambique,procedural_order_no_2,metadata
2014_besserglik_v_mozambique_procedural_order_no_3,2014,2014_besserglik_v_mozambique,procedural_order_no_3,metadata
2014_besserglik_v_mozambique_procedural_order_no_4,2014,2014_besserglik_v_mozambique,procedural_order_no_4,metadata
2014_besserglik_v_mozambique_procedural_order_no_5,2014,2014_besserglik_v_mozambique,procedural_order_no_5,metadata
2014_besserglik_v_mozambique_procedural_order_no_6,2014,2014_besserglik_v_mozambique,procedural_order_no_6,metadata
2014_besserglik_v_mozambique_procedural_order_no_7,2014,2014_besserglik_v_mozambique,procedural_order_no_7,metadata
2014_besserglik_v_mozambique_procedural_order_no_8,2014,2014_besserglik_v_mozambique,procedural_order_no_8,metadata
2014_blusun_v_italy_decision_on_annulment,2014,2014_blusun_v_italy,decision_on_annulment,metadata
2014_blusun_v_italy_final_award,2014,2014_blusun_v_italy,final_award,metadata
2014_casinos_austria_v_argentina_award_of_the_tribunal_english,2014,2014_casinos_austria_v_argentina,award_of_the_tribunal_english,metadata
2014_casinos_austria_v_argentina_decision_on_jurisdiction_english,2014,2014_casinos_austria_v_argentina,decision_on_jurisdiction_english,metadata
2014_casinos_austria_v_argentina_dissenting_opinion_english,2014,2014_casinos_austria_v_argentina,dissenting_opinion_english,metadata
2014_casinos_austria_v_argentina_dissenting_opinion_of_arbitrator_santiago_torres_bern_rdez_english,2014,2014_casinos_austria_v_argentina,dissenting_opinion_of_arbitrator_santiago_torres_bern_rdez_english,metadata
2014_ceac_v_montenegro_application_for_annulment_and_request_for_stay_of_enforcement_of_the_award,2014,2014_ceac_v_montenegro,application_for_annulment_and_request_for_stay_of_enforcement_of_the_award,metadata
2014_ceac_v_montenegro_award,2014,2014_ceac_v_montenegro,award,metadata
2014_ceac_v_montenegro_decision_on_annulment,2014,2014_ceac_v_montenegro,decision_on_annulment,metadata
2014_ceac_v_montenegro_request_for_arbitration,2014,2014_ceac_v_montenegro,request_for_arbitration,metadata
2014_ceac_v_montenegro_statement_of_montenegro_on_ceac_s_annulment_request,2014,2014_ceac_v_montenegro,statement_of_montenegro_on_ceac_s_annulment_request,metadata
2014_city_state_v_ukraine_award_dispositif,2014,2014_city_state_v_ukraine,award_dispositif,metadata
2014_city_state_v_ukraine_ruling_of_the_kyiv_court_of_appeal,2014,2014_city_state_v_ukraine,ruling_of_the_kyiv_court_of_appeal,metadata
2014_corona_materials_v_dominican_republic_award_english,2014,2014_corona_materials_v_dominican_republic,award_english,metadata
2014_corona_materials_v_dominican_republic_claimant_s_counter_memorial_on_preliminary_objections,2014,2014_corona_materials_v_dominican_republic,claimant_s_counter_memorial_on_preliminary_objections,metadata
2014_corona_materials_v_dominican_republic_claimant_s_letter_to_icsid_regarding_waiver_of_rights,2014,2014_corona_materials_v_dominican_republic,claimant_s_letter_to_icsid_regarding_waiver_of_rights,metadata
2014_corona_materials_v_dominican_republic_claimant_s_request_for_the_icsid_secretary_general_to_approve_the_parties_arbitration_agreement,2014,2014_corona_materials_v_dominican_republic,claimant_s_request_for_the_icsid_secretary_general_to_approve_the_parties_arbitration_agreement,metadata
